PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17
1.4478222307147135,0.27065394748967864,-0.15415140172036468,0.8483760721848642,-0.3866286675673545,-0.26263143110673864,0.18963790197547936,0.9146462723379033,0.03952761408729244,-0.5756161873404863,-0.19806166136974523,-0.43015460619162915,-0.5830418170262331,0.38935301615513623,-0.6307900720846292,0.5853592256312895,0.6707850404553033
-0.3568697750321512,-0.9360155633780226,-0.5909296217777102,1.6095594031279536,-0.9531443520018176,-0.49044204336287706,0.06292894011879807,-0.5153544886140032,-0.42932495493037826,0.14404758205785534,0.44627028745131,0.19961422897893233,1.0606706967158317,0.4119234979041381,-0.36268441531731105,0.3514720409901489,-0.779793310899488
-0.29914750361468234,-1.9337032215759273,0.6771536862855304,-0.3804989899011004,0.38770554286495634,-0.5549494205771783,-0.725517993141648,-0.004137809190957881,-0.11670433490582177,0.2038713587674183,0.5220001554675504,0.2619669795225176,0.5890698440125957,0.14705883821224436,0.2500458627429093,0.14228053752449527,-0.08417914458138884
-2.820719731383157,0.8233381536694535,0.4045727508183711,-0.5063885507760966,-0.4101225075987443,0.47528716325381126,0.05181629599231585,-0.2714190881311268,0.5677090146506117,-0.6739276999245162,0.2541197843929447,0.24948060132859695,-0.1094021180823418,0.03586446529227011,0.21998946416910847,-0.03507808204149586,0.020542926177730056
2.6926479841577287,0.2534670166285732,-0.0024526610796099524,0.1886775512626594,-0.40632823054113476,-0.33706284292183974,0.5847093175993359,1.0930591719946618,-0.5973138498815884,-0.6349885036320241,0.3254274376864941,0.2987675046831265,-0.5653175173528554,0.26618544171608277,0.5184813636548398,0.2564550252593779,0.06813709154506549
2.380250754339308,0.6241257177168641,0.11749372314157658,-0.2579348777551399,0.37847757110088165,-0.4102527216332288,-0.21882655354450625,0.5540261244653745,-0.8476386387809575,-0.5412006329792481,0.6676269643959585,-0.6704918603790024,-0.4515084957857446,0.46127247502184937,0.9004717035191918,-0.12771319687530985,0.6175209258883296
-2.1860826408264917,2.1311810464128564,0.18742137913458978,0.5234219634319494,0.33756941199473883,0.42058787730181635,-0.12664335799640092,-0.6145590830339317,0.4684445560913464,-0.5929008770056907,0.2736090454702208,0.08095415674689599,-0.32209347917574066,-0.045188458736039605,0.024591222235228805,0.032891806698144996,0.04429819815010391
0.37494729264287907,-0.5953742464442605,-0.12576629985845755,0.3765261320671498,-0.220894240147947,-0.5721050524358238,0.27200456321834343,-0.4601588115679133,0.9745692705000965,-0.1119781752346497,-0.523997014804775,0.24110167722029419,0.6159675411018092,-0.5978533468145014,0.006879360320700911,0.7259214652691707,0.0660202999020367
-0.7245454851440767,-1.4021744558299412,-0.21377203637363917,0.031700982006617195,-0.7582708441478115,0.4498762400627332,0.08597906416905543,-0.42591866257008426,-0.017044590003259696,0.7623238340605478,-0.6657247343362832,0.30058291778677704,0.622290805435164,-0.3636944740746158,-0.359104297105204,0.4970186421538471,-0.6970428371159637
-0.8879247139341587,-1.2152246082834623,-0.7509250146959445,-0.322077872561117,-0.17869647934027416,0.4258703622271617,-0.5873310703508654,-0.13470856889427485,0.09780231732393219,0.5345843286887288,0.34367337564585576,0.5647977043873059,-0.11256482847720277,0.0707362957084523,0.5576596841760924,-0.5018919932420427,0.08147767669209051
